id,category_id,name,district,address,latitude,longitude,work_time,price,phone_number,image_url,page_url,description
842,2,"[세종문화회관] 노래는 맛있게, 표정은 밝게, 마음은 즐겁게",종로구,세종체임버홀,37.5726241,126.9760053,2024-05-24~2024-05-25,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d816b30f3f5e480397df6dd503ca513d&thumb=Y,https://www.sejongpac.or.kr:443/portal/performance/performance/view.do?performIdx=35172&menuNo=200004&sdate=2024-04-15&searchWrd=&searchSort=1&searchCnd=1&searchPlaceCdStr=P%2CALL&edate=2024-05-31&searchPackage=&pageIndex=5,"전석 20,000원"
843,2,[세종문화회관] 강초롱 플루트 독주회,강북구,꿈의숲아트센터 콘서트홀,37.62025446,127.0443247,2024-05-24~2024-05-24,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=09dee53bbd9342ec929c1934f6c07e86&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=35168&menuNo=200004&sdate=2024-05-22&searchWrd=&searchSort=1&searchCnd=1&edate=2024-05-25&searchPackage=&searchPlaceCdStr=P%2CALL&pageIndex=1,전석초대
844,2,[서초문화재단] 서리풀 실내악 시리즈 [이 아름다운 5월에],서초구,서초문화재단 반포심산아트홀,37.49883446,126.9912425,2024-05-23~2024-05-23,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f1f0afb3728c4ae69469f11daf32f5de&thumb=Y,https://www.seochocf.or.kr/site/main/seocho/show/view?show_idx=679,"전석 2만원 (서초구민, 만65세이상, 학생 50% / 서초문화재단 홈페이지 회원 40%)"
845,2,[마포문화재단 해피 메이] 뱌체슬라프 그리야즈노프 피아노 리사이틀,마포구,마포아트센터 아트홀맥,37.54990609,126.9455338,2024-05-22~2024-05-22,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c8d8922910b0421f8891bab672f95604&thumb=Y,https://www.mfac.or.kr/performance/whole_view.jsp?sc_b_category=17&sc_b_code=BOARD_1207683401&pk_seq=2337&page=1,"전석 20,000원"
846,2,[서초문화재단] 서리풀 전곡 연주 시리즈 [하이든 교향곡 전곡 시리즈 23],서초구,서초문화재단 반포심산아트홀,37.49883446,126.9912425,2024-05-21~2024-05-21,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=fa729ce741684874a9ccd57f5b895593&thumb=Y,https://www.seochocf.or.kr/site/main/seocho/show/view?show_idx=675,"전석 2만원 (서초구민, 만65세이상, 학생 50% / 서초문화재단 홈페이지 회원 40%)"
847,2,[세종문화회관] 소프라노 이영은 독창회,종로구,세종체임버홀,37.5726241,126.9760053,2024-05-21~2024-05-21,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f1a1ca09e1c94beebe4cc18732204f08&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=35165,"전석 20,000원"
848,2,[세종문화회관] 이양경 & 조윤정 피아노 듀오 리사이틀,종로구,세종체임버홀,37.5726241,126.9760053,2024-05-20~2024-05-20,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=caeaf63b7f734938b51a99fc2888fa96&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=35047,"전석 30,000원"
849,2,[세종문화회관] 노지영 & 김수진 피아노 듀오 리사이틀,강북구,꿈의숲 콘서트홀,37.62025446,127.0443247,2024-05-19~2024-05-19,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=531ae23bbfa543e2b05cf77804be8627&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=35114,전석 초대
850,2,[노원문화재단] 2024 수락산 선셋 음악회,노원구, 수락산 스포츠타운 야구장 (서울시 노원구 수락산로8길 39),37.65416505,127.0566605,2024-05-19~2024-05-19,무료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c0d0b55acd9a49fb938d56e444675eb8&thumb=Y,https://www.nowonarts.kr/html/openspace/notice_view.php?bgu=view&bbs_data=aWR4PTY4Nzgmc3RhcnRQYWdlPTAmbGlzdE5vPTk5MSZ0YWJsZT1jc19iYnNfZGF0YSZjb2RlPW5vdGljZSZzZWFyY2hfaXRlbT0mc2VhcmNoX29yZGVyPQ==||,
851,2,[서울돈화문국악당] 2024 돈화문음악극축제 패키지 티켓,종로구,서울돈화문국악당 공연장,37.57725028,126.9907307,2024-05-18~2024-05-26,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b7887bd2161046b0a9cf3bdd51544fc5&thumb=Y,https://sdtt.or.kr/user/program/2024/5/1501,"전석 20,000원"
852,2,[서울돈화문국악당] 2024 돈화문음악극축제 [줄 타는 아이와 아프리카도마뱀],종로구,서울돈화문국악당,37.57725028,126.9907307,2024-05-18~2024-05-19,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=223fef8dfb3e40b28def3e22cc2525bf&thumb=Y,https://sdtt.or.kr/user/program/2024/5/1497,"전석 20,000원"
853,2,[마포문화재단 해피 메이] 뮤지컬 명탐정 피트 - 가자 우주로!,마포구,마포아트센터 아트홀맥,37.54990609,126.9455338,2024-05-18~2024-05-19,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f44ec135127d4fa582d218d9eea6dd59&thumb=Y,https://www.mfac.or.kr/performance/whole_view.jsp?sc_b_category=17&sc_b_code=BOARD_1207683401&pk_seq=2336&page=1,"R석(1층) 65,000원 / S석(2층) 50,000원"
854,2,[강서구청] 2024 우장산 그린페스타,강서구,우장산 축구장(서울특별시 강서구 우장산로10길 112),37.53754309,126.8376421,2024-05-18~2024-05-18,무료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=3e81f4fa58cf47b9abdb34876a44031c&thumb=Y,https://www.gangseo.seoul.kr/munhwa/mh010206,
855,2,[세종문화회관] 제19회 (사)CMAK음악인협회 정기연주회,종로구,세종체임버홀,37.5726241,126.9760053,2024-05-18~2024-05-18,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=51ef7213ca7a4be5b5ab0fead7846768&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=35124,"전석 20,000원"
856,2,[금천구청] 2024 금천하모니축제,금천구,"금천구청 광장, 금나래중앙공원, 안양천다목적광장 일대",37.45706565,126.8960369,2024-05-17~2024-05-19,무료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ecc9c06d8f354003b2d2785240f10dcb&thumb=Y,https://www.instagram.com/geumcheon_harmony/?next=%2F,
857,2,[성동문화재단] 오페라 [나비부인],성동구,소월아트홀,37.5593204,127.036016,2024-05-17~2024-05-18,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=0c8a06b3bc904030bb778d64f864c2f5&thumb=Y,https://www.sdfac.or.kr/kor/sdfac/performance/plan_view.do?p_idx=1023&page=2&p_kind=&s_idx=&s_keyword=,"전석 30,000원"
858,2,[서울시립교향악단] 2024 서울시향 우리동네 음악회 관현악 - 종로구,종로구,서울아트센터 도암홀,37.56446452,126.9502888,2024-05-17~2024-05-17,무료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b334c113e9ae4fa9b9c34422b22a8efb&thumb=Y,https://www.seoulphil.or.kr/perf/view?perfNo=6043&calendarDate=2024/05/01&langCd=ko&menuFlag=MFLG0001,
859,2,[세종문화회관]일무,종로구,세종대극장,37.5726241,126.9760053,2024-05-16~2024-05-19,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=46144183f45042c39cfbe62b4e845d2b&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=34820,"SUITE 120,000원 / VIP 100,000원 / R 80,000원 / S 60,000원 / A 40,000원"
860,2,[세종문화회관] 2024 작곡가 정덕기 예술가곡음악회,종로구,세종체임버홀,37.5726241,126.9760053,2024-05-16~2024-05-16,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1e34db5120904df9b313da6016dc3388&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=35115,"전석 20,000원"
861,2,[강북문화재단] 유니크 클래식 with 앙상블 별,강북구,강북문화예술회관 강북진달래홀,37.64083273,127.0132678,2024-05-16~2024-05-16,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1e2ff8eb45c74f5bbd311455c0f1758b&thumb=Y,https://www.gbcf.or.kr/load.asp?subPage=110.View&page=1&idx=215,"전석 20,000원(강북구민 50% 할인)"
862,2,[세종문화회관] 뱌체슬라프 그리야즈노프 피아노 리사이틀,종로구,세종체임버홀,37.5726241,126.9760053,2024-05-14~2024-05-14,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b2963780b00144edba9abc9f705a61c9&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=35109,"R석 50,000원, S석 30,000원, A석 20,000원"
863,2,[세종문화회관] 이승혜 피아노 독주회,종로구,세종체임버홀,37.5726241,126.9760053,2024-05-13~2024-05-13,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=29a96b7d4ea346bf9ff180c4f0ff87aa&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=35156,"전석 20,000원"
864,2,20248th 시나 쓰는 앨리스 단독공연 [봄의 유예],마포구,홍대 롤링홀 (지하1층),37.54849752,126.920121,2024-05-12~2024-05-12,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ba87fb6bb552486cb1d482a45f82fe74&thumb=Y,https://tickets.interpark.com/goods/24003489,"정가 50,000원 (조기예매할인 35,000원 / 3인 이상 할인 40,000원)"
865,2,[세종문화회관] 뮤지컬 '벤자민 버튼',종로구,세종M씨어터,37.5726241,126.9760053,2024-05-11~2024-06-30,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=55b90c52e0f04eb1b4068029be9acdd1&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=35136,"VIP석 120,000원, R석 100,000원, S석 70,000원 ( R시야제한 90,000원 )"
866,2,연극 [웃음의 대학],종로구,세종S씨어터,37.5726241,126.9760053,2024-05-11~2024-06-09,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c9685d4a052d499894b2605c175938d7&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=34917,"R석 65,000원 / S석 50,000원 "
867,2,해리 포터와 불사조 기사단™ 인 콘서트,종로구,세종대극장,37.5726241,126.9760053,2024-05-11~2024-05-12,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f6579afc18e84d09a6e7afffeaac90c2&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=34880,"SUITE석 150,000원 / VIP석 130,000원 / R석 100,000원 / S석 80,000원 / 사이드석 60,000원 / 발코니A석 50,000원 / 발코니B석 30,000원"
868,2,[노원문화재단] 가족극 [고래바위에서 기다려],노원구,노원어린이극장,37.65445005,127.0636923,2024-05-11~2024-05-12,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ca0275a5db654ed9b314f4f18d38adfd&thumb=Y,https://www.nowonarts.kr/html/pe/performancedetail.php?param_url=https%3A%2F%2Fwww.nowonarts.kr%2Fhtml%2Fpe%2Fperformanceinfo.php%3F%26cate%3D%26skin%3D%26search_state%3D1%26search_syear%3D%26search_smonth%3D%26search_eyear%3D%26search_emonth%3D%26search_order%3D%26search_startPage%3D&idx=379,"전석 20,000원"
869,2,[마포문화재단 해피 메이] 뮤지컬 [이상한 나라의 앨리스],마포구,마포아트센터 아트홀맥,37.54990609,126.9455338,2024-05-11~2024-05-12,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b20cd098f85b4e4ba3da450879b79a59&thumb=Y,https://www.mfac.or.kr/performance/whole_view.jsp?sc_b_category=17&sc_b_code=BOARD_1207683401&pk_seq=2333&page=1," R석(1층) 65,000원 / S석(2층) 50,000원"
870,2,[광진문화재단] 가족극 오늘도 바람,광진구,나루아트센터 대공연장,37.53782227,127.0704338,2024-05-11~2024-05-12,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=651c39d39b32492ca7eccdd8d7dc6c6f&thumb=Y,https://www.naruart.or.kr/exhibition/program_view.php?page=1&sch_tab=date&sch_year=2024&sch_month=05&idx=10075,"20,000원"
871,2,[세종문화회관] 김수정 피아노독주회,종로구,세종체임버홀,37.5726241,126.9760053,2024-05-11~2024-05-11,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=871ded9a682f41a383950eb31beafcf5&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=35164,"전석 20,000원"
872,2,[세종문화회관] Korea Academic Orchestra 창단연주회,강북구,꿈의숲 콘서트홀,37.62025446,127.0443247,2024-05-11~2024-05-11,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=2c7b109fcebf48c8a9bdcdf228b67ac6&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=35091,"R석 40,000원 / S석 20,000원 / A석 10,000원"
873,2,[성북문화재단] 클래식라운지[심준호 첼로 리사이틀],성북구,"꿈빛극장 (서울 성북구 길음로 7길 20, 서울성북미디어문화마루 4층)",37.60375521,127.0222037,2024-05-11~2024-05-11,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f3a73e1213514eda896571a95e83ca29&thumb=Y,https://www.sbculture.or.kr/culture/main/contents.do?menuNo=500191,"전석 30,000원"
874,2,너，내 동료가 돼라！[재패니메이션 OST 콘서트],마포구,홍대 롤링홀,37.54849752,126.920121,2024-05-11~2024-05-11,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=cd07a0217b4c4ae381b6e9746b1a7712&thumb=Y,https://tickets.interpark.com/goods/24003372,"44,000원"
875,2,[세종문화회관] 코믹스 넌버벌 - 러커스 : 더스쿨 (RUCKUS : The skool),강북구,꿈의숲 퍼포먼스홀,37.62025446,127.0443247,2024-05-10~2024-05-26,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=208489792b4d4918a1b39ce4f689bfec&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=35045,"전석 50,000원"
876,2,[관악문화재단] 고블린파티 [공주전] ,관악구,관악아트홀 공연장,37.46755336,126.9449624,2024-05-10~2024-05-11,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ffb051dc29e44616adee3708efa862a3&thumb=Y,https://gfac.or.kr/site/main/performance/118/view,R석 3만원 / 가족석(3인기준) 1만원
877,2,2024 서울시향 얍 판 츠베덴과 손열음 ②,서초구,예술의전당 콘서트홀,37.4802402,127.0142152,2024-05-10~2024-05-10,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e7da94f8d0154b8d816d284a8e6dcc95&thumb=Y,https://www.seoulphil.or.kr/perf/view?perfNo=5821&calendarDate=2024/05/01&langCd=ko&menuFlag=MFLG0001,"R석 12만원, S석 9만원, A석 6만원, B석 3만원, C석 1만원"
878,2,"2024 실내악 시리즈 I [明, 冥]",종로구,세종체임버홀,37.5726241,126.9760053,2024-05-10~2024-05-10,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d7232fe54f9c48d8a20c558efb0750a6&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=34836,"R 40,000원 / S 30,000원"
879,2,[세종문화회관] 표상화 귀국 바이올린 독주회,종로구,세종체임버홀,37.5726241,126.9760053,2024-05-09~2024-05-09,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=89e5f402e0cb44659290412165a776ac&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=35132,"전석 20,000원"
880,2,[서울시립교향악단] 2024 서울시향 얍 판 츠베덴과 손열음 ①,송파구,롯데콘서트홀,37.51375196,127.1044469,2024-05-09~2024-05-09,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=8552b9bac2b74b4dbe4f61a7d80a2f47&thumb=Y,https://www.seoulphil.or.kr/perf/view?perfNo=5845&calendarDate=2024/05/01&langCd=ko&menuFlag=MFLG0001,"R석 12만원, S석 9만원, A석 6만원, B석 3만원, C석 1만원"
881,2,[세종문화회관] 노이오페라코러스 spin-off 콘서트 오페라 '라보엠',강북구,꿈의숲 콘서트홀,37.62025446,127.0443247,2024-05-09~2024-05-09,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e8939f58c0574c208672fd8c95e23ff2&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=35120,"전석 5,000원 (예매X, 현장판매)"
882,2,정명훈 & 도쿄필하모닉 내한공연,종로구,세종대극장,37.5726241,126.9760053,2024-05-09~2024-05-09,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a722c7ca58cb4f72bf2b72f4f3c81262&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=35044,"R석 220,000원 / S석 170,000원 / A석 120,000원 / B석 50,000원"
883,2,"다시, 봄",강서구,LG아트센터 서울 U+스테이지,37.56536299,126.8293888,2024-05-08~2024-06-07,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=15ae0a06fa984b738d30611a192e8fe5&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=34916,"R석 50,000원"
884,2,[서울남산국악당] 2024 남산소리극축제 [여설뎐: 싸우는 여자들의 소리],중구,"서울남산국악당 크라운해태홀, 남산골한옥마을 관훈동 민씨 가옥",37.55842868,126.9937073,2024-05-08~2024-05-18,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=00afaf4e397c441d807932f82e63843c&thumb=Y,https://www.hanokmaeul.or.kr/ko/g/perf/2024-%eb%82%a8%ec%82%b0%ec%86%8c%eb%a6%ac%ea%b7%b9%ec%b6%95%ec%a0%9c-%ec%97%ac%ec%84%a4%eb%8e%90-%ec%8b%b8%ec%9a%b0%eb%8a%94-%ec%97%ac%ec%9e%90%eb%93%a4%ec%9d%98-%ec%86%8c%eb%a6%ac_%eb%a9%94%ec%9d%b8,"전석 20,000원"
885,2,[강동문화재단] 에쓰-오일과 함께하는 하트하트오케스트라의 11th 마스터즈 시리즈 [어머니가 가르쳐준 노래],강동구,대극장 한강,37.55122046,127.1573425,2024-05-08~2024-05-08,무료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=38d18f19c24c4de5bec05c942da4a23e&thumb=Y,https://www.gdfac.or.kr/web/lay2/program/S1T204C211/show/view.do?show_seq=2093&cpage=1&rows=999&keyword=&place=&start_dt=&end_dt=,
886,2,[마포문화재단 해피 메이] 서유석 카네이션 콘서트,마포구,마포아트센터 아트홀맥,37.54990609,126.9455338,2024-05-08~2024-05-08,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e79f03c46d534cff86dd41c906755835&thumb=Y,https://www.mfac.or.kr/performance/whole_view.jsp?sc_b_category=17&sc_b_code=BOARD_1207683401&pk_seq=2334&page=1,"전석 30,000원"
887,2,[세종문화회관] 서울아르스플루트앙상블 제7회 정기연주회,종로구,세종체임버홀,37.5726241,126.9760053,2024-05-08~2024-05-08,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=560ef306ee1d4d25a3af179dec1ce495&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=35160,"R석 40,000원, S석 20,000원"
888,2,[서초문화재단] 심산 영화관 심산추모 특별 상영 [암살],서초구,반포심산아트홀,37.49883446,126.9912425,2024-05-07~2024-05-07,무료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=cce113b2efed477682ec64ba2353079c&thumb=Y,https://www.seochocf.or.kr/site/main/seocho/show/view?show_idx=660,
889,2,[세종문화회관] 신현필 X 고희안 디어 모차르트 (Dear Mozart),종로구,세종체임버홀,37.5726241,126.9760053,2024-05-06~2024-05-06,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=663f6661ce7341898ac9979b0eef532b&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=35092,"VIP 50,000원"
890,2,[마포문화재단 해피 메이] 똥벼락,마포구,마포아트센터 플레이맥,37.54990609,126.9455338,2024-05-05~2024-05-05,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=40d4bf67bdb64265b9f3f039da535d21&thumb=Y,https://www.mfac.or.kr/performance/whole_view.jsp?sc_b_category=17&sc_b_code=BOARD_1207683401&pk_seq=2331&page=1,"전석 20,000원"
891,2,[세종문화회관] 가족음악극 : 브람스 구연동화 연가곡 '아름다운 마겔로네',강북구,꿈의숲 콘서트홀,37.62025446,127.0443247,2024-05-05~2024-05-05,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7e756ae2b3ed406d8e719594d161d769&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=35130,"R석 20,000원 / S석 10,000원"
892,2,2024 마포문화재단 가정의달 축제 [해피 메이],마포구,마포아트센터,37.54990609,126.9455338,2024-05-04~2024-05-26,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=52904d14df8149bf9df0eae2ee62f4ce&thumb=Y,https://www.mfac.or.kr/communication/notice_all_view.jsp?sc_b_code=BOARD_1207683401&sc_type=4&pk_seq=8233&sc_cond=b_subject&page=1,공연별 상이
893,2,"[마포문화재단 해피 메이] 뮤지컬 [이상한 과자가게 전천당] - 천옥원, 소원과자 대결전",마포구,마포아트센터 아트홀맥,37.54990609,126.9455338,2024-05-04~2024-05-06,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=11d96c55a7f54a448150953af83aa471&thumb=Y,https://www.mfac.or.kr/performance/whole_view.jsp?sc_b_category=17&sc_b_code=BOARD_1207683401&pk_seq=2328&page=1," R석(1층) 70,000원 / S석(2층) 50,000원"
894,2,힙합플레이야 페스티벌(HIPHOPPLAYA FESTIVAL) 2024,마포구,난지한강공원,37.53895578,127.0416692,2024-05-04~2024-05-05,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=714e1b36d94941f58a2cdf6245cf6de6&thumb=Y,https://hangang.seoul.go.kr/www/eventMng/detail.do?srchType=list&evntSn=170&mid=538&pageNo=1&keyword=&opt4=&opt11=&opt12=&opt13=&opt14=,"일일권 199,000원"
895,2,[서울문화재단] 2024 서울서커스페스티벌,용산구,노들섬,37.51766383,126.9580365,2024-05-04~2024-05-05,무료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=266b7d15a02043f8a4c4332fb1053658&thumb=Y,https://www.sfac.or.kr/opensquare/notice/notice_list.do?cbIdx=955&bcIdx=135213&type=,
896,2,2024 디즈니 인 콘서트,종로구,세종대극장,37.5726241,126.9760053,2024-05-04~2024-05-05,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=801dd1affba043c6b5d8b13a5317fa41&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=35043,"VIP석 110,000원 / R석 88,000원 / S석 66,000원 / A석 44,000원"
897,2,[세종문화회관] 프란츠 리스트에게의 헌정 - 홍은혜 피아노 독주회,종로구,세종체임버홀,37.5726241,126.9760053,2024-05-04~2024-05-04,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6cd71ed68be74073bf62c2298c720f1b&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=35095,"R석 30,000원 / S석 20,000원"
898,2,서울 2024 코리아텝페스타 ,서대문구,연세대학교 백주년기념관 콘서트홀,37.56189945,126.9380436,2024-05-04~2024-05-04,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=aea065afead04518a18f9ed84e283b03&thumb=Y,https://event-us.kr/dance/event/78330,3만원
899,2,[서울시립교향악단] 2024 서울시향과 유니세프가 함께하는 아주 특별한 콘서트,서대문구,이화여자대학교 대강당,37.56446452,126.9502888,2024-05-04~2024-05-04,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6069b030eea5424e9a6eb1a3a2eb850e&thumb=Y,https://www.seoulphil.or.kr/perf/view?perfNo=6149&calendarDate=2024/05/04&langCd=ko&menuFlag=MFLG0001,"전석 20,000원"
900,2,[강동문화재단] TIMF앙상블 [행복의 파랑새],강동구,강동아트센터 대극장 한강,37.55122046,127.1573425,2024-05-04~2024-05-04,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1d9248827de446e9a29c982c18418e29&thumb=Y,https://www.gdfac.or.kr/web/lay2/program/S1T204C211/show/view.do?show_seq=2075&cpage=1&rows=999&keyword=&place=&start_dt=&end_dt=,"R석 30,000원 S석 20,000원"
901,2,[마포문화재단 해피 메이] 찰리 아저씨의 마술공장,마포구,마포아트센터 플레이맥,37.54990609,126.9455338,2024-05-04~2024-05-04,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=248eaf4076844fa783af8296d44c7545&thumb=Y,https://www.mfac.or.kr/performance/whole_view.jsp?sc_b_category=17&sc_b_code=BOARD_1207683401&pk_seq=2330&page=1,"전석 20,000원"
902,2,[영등포문화재단] 공연의 주인공은 나 [SAMAJAM! YOU are the Show],영등포구,영등포아트홀,37.5262451,126.9001286,2024-05-04~2024-05-04,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=4743f2eedff94c9994b7533723138854&thumb=Y,https://www.ydpcf.or.kr/artexhibit/view.do?id=376,"전석 30,000원"
903,2,[세종문화회관] 드라마틱 소프라노 문수진 리사이틀,종로구,세종체임버홀,37.5726241,126.9760053,2024-05-03~2024-05-03,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=01cf4f9e02814797aa8ac15165e32f98&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=35134,"전석 40,000원"
904,2,[세종문화회관] 라세라오페라 창단공연_박지운 오페라 [운수좋은 날]갈라콘서트,강북구,꿈의숲 콘서트홀,37.62025446,127.0443247,2024-05-03~2024-05-03,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=36dd84dedca84b998a30e0a3b80fb3be&thumb=Y,https://www.sejongpac.or.kr/portal/performance/performance/view.do?menuNo=200004&performIdx=35106,"전석 R석 50,000원"
905,2,[성동문화재단] 뮤지컬 친구의 전설,성동구,성수아트홀,37.54541449,127.0469742,2024-05-02~2024-05-05,유료,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5a3986c74c0a4c35bb462f32935f6958&thumb=Y,https://www.sdfac.or.kr/kor/sdfac/performance/plan_view.do?p_idx=1008&page=1&p_kind=&s_idx=&s_keyword=,"일반 60,000원 / 성동구민 할인(1인4매)50% 30,000원"
